l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
2048000.0,64000.0,3136.0,64.0,3.0,30.0,16.0,30.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,3.0,2.0,6.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,4.0,6.0,512.0,16.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,6.0,4.0,8.0,32.0,1.0,128.0,64.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,1.0,2.0,6.0,5.0,2.0,3.0,5.0,1.0,4.0,6.0,4.0,3.0,3.0,6.0,4.0,4.0,2.0,1.0,4.0,16.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,4.0,2.0,3.0,4.0,6.0,2.0,4.0,5.0,2.0,1.0,1.0,6.0,6.0,6.0,1.0,16.0,256.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,3.0,5.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,5.0,2.0,1.0,4.0,4.0,128.0,128.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,5.0,6.0,1.0,1.0,6.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,16.0,512.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,6.0,5.0,5.0,1.0,16.0,4.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1381165211.0,12188134.02,19706900000.0,125.18739236111111,3136.0,514.0,294912.0,1.6833826695429578e+16
1024000.0,512000.0,3136.0,64.0,3.0,32.0,44.0,42.0,5.0,6.0,6.0,5.0,5.0,4.0,1.0,2.0,5.0,6.0,5.0,1.0,2.0,6.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,5.0,6.0,32.0,256.0,1.0,12.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,4.0,5.0,1.0,1.0,16.0,1.0,128.0,32.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,5.0,6.0,4.0,5.0,4.0,6.0,3.0,5.0,6.0,1.0,5.0,4.0,2.0,2.0,256.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,512.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,8.0,4.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,256.0,128.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1372541809.0,13327154.63,19707000000.0,125.20794097222222,3136.0,514.0,458752.0,1.829207692468293e+16
16000.0,16000.0,3136.0,64.0,3.0,18.0,4.0,18.0,1.0,5.0,5.0,6.0,5.0,2.0,3.0,3.0,6.0,3.0,1.0,4.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,3.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,5.0,5.0,6.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,1.0,5.0,5.0,3.0,32.0,32.0,1.0,64.0,1.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,6.0,1.0,5.0,6.0,5.0,1.0,1.0,2.0,6.0,6.0,2.0,3.0,1.0,1.0,4.0,16.0,1.0,128.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,32.0,64.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,6.0,3.0,2.0,512.0,16.0,1.0,32.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1024.0,2.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,2.0,1.0,6.0,2.0,3.0,4.0,6.0,3.0,5.0,6.0,6.0,2.0,64.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1982458031.0,13702972.18,19707200000.0,125.81148263888889,3136.0,514.0,2752512.0,2.7165567246810576e+16
4096.0,1024000.0,3136.0,64.0,3.0,18.0,48.0,48.0,3.0,6.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,64.0,32.0,1.0,512.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,6.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,5.0,4.0,2.0,5.0,6.0,1.0,3.0,16.0,1.0,1.0,8.0,4.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,4.0,1.0,5.0,6.0,2.0,5.0,6.0,3.0,3.0,6.0,5.0,2.0,32.0,1.0,1.0,2.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,6.0,1.0,3.0,6.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,3.0,1.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,32.0,128.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,2.0,256.0,128.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5592015851.0,20050401.900000002,19707000000.0,125.15635416666667,3136.0,514.0,606208.0,1.1212216524372053e+17
8192.0,8192000.0,3136.0,64.0,3.0,28.0,32.0,4.0,4.0,6.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,2.0,1.0,6.0,4.0,6.0,1.0,6.0,2.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,512.0,32.0,1.0,384.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,8.0,1.0,1.0,16.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,128.0,2.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,6.0,3.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,6.0,3.0,4.0,6.0,256.0,8.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,256.0,1.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,4.0,6.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,6.0,6.0,2.0,2.0,2.0,3.0,32.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,3.0,2.0,2.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,4.0,1.0,1.0,6.0,1.0,32.0,256.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2478822475.0,15092179.440000001,19707000000.0,125.2296875,3136.0,514.0,622592.0,3.741083359260492e+16
256000.0,16000.0,3136.0,64.0,3.0,40.0,10.0,42.0,4.0,3.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,6.0,3.0,5.0,3.0,1.0,4.0,256.0,4.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,6.0,2.0,3.0,6.0,8.0,1.0,1.0,16.0,16.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,4.0,4.0,2.0,1.0,6.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,64.0,8.0,1.0,1.0,4.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,2.0,4.0,5.0,8.0,512.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,6.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,3.0,128.0,64.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,3.0,3.0,4.0,5.0,1.0,2.0,3.0,1.0,4.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,6.0,3.0,5.0,3.0,64.0,16.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,370863117.0,17340747.6,19706900000.0,125.10415972222222,3136.0,514.0,136192.0,6431043706046270.0
2048.0,128000.0,3136.0,64.0,3.0,4.0,28.0,16.0,6.0,5.0,2.0,5.0,2.0,2.0,6.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,5.0,6.0,1.0,2.0,3.0,128.0,1.0,1.0,16.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,6.0,1.0,3.0,6.0,5.0,2.0,5.0,4.0,4.0,6.0,3.0,2.0,6.0,2.0,16.0,2.0,1.0,64.0,4.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,6.0,6.0,6.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,6.0,2.0,5.0,6.0,5.0,128.0,2.0,1.0,16.0,128.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,2.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,6.0,4.0,1.0,512.0,128.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,4.0,2.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,5.0,6.0,6.0,5.0,2.0,64.0,2.0,1.0,1024.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,6.0,3.0,6.0,4.0,3.0,5.0,6.0,128.0,4.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,5.0,16.0,8.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,388605227.0,11916922.98,19707200000.0,125.8542013888889,3136.0,514.0,2473984.0,4630978559784417.0
2048000.0,1024000.0,3136.0,64.0,3.0,38.0,20.0,22.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,6.0,3.0,4.0,2.0,6.0,4.0,6.0,8.0,256.0,1.0,192.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,2.0,5.0,2.0,2.0,2.0,32.0,1.0,128.0,2.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,5.0,3.0,1.0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,2.0,1.0,16.0,16.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,3.0,4.0,5.0,6.0,6.0,1.0,4.0,4.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,1.0,2.0,6.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,2.0,2.0,2.0,16.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,4.0,6.0,3.0,6.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,8.0,128.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,5.0,2.0,1.0,2.0,1.0,4.0,5.0,6.0,6.0,3.0,4.0,6.0,5.0,3.0,6.0,128.0,256.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,592053838.0,16164953.780000001,19707000000.0,125.4055451388889,3136.0,514.0,1277952.0,9570522926541608.0
64000.0,32000.0,3136.0,64.0,3.0,32.0,38.0,24.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,6.0,5.0,2.0,1.0,6.0,3.0,2.0,5.0,5.0,6.0,5.0,3.0,1.0,5.0,4.0,64.0,1.0,1.0,48.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0,1.0,6.0,5.0,4.0,16.0,1.0,1.0,128.0,32.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,5.0,5.0,5.0,3.0,1.0,4.0,6.0,1.0,3.0,6.0,3.0,5.0,1.0,4.0,3.0,8.0,32.0,1.0,2.0,8.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,1.0,4.0,5.0,3.0,6.0,6.0,4.0,5.0,6.0,4.0,1.0,512.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,512.0,32.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,6.0,1.0,5.0,3.0,1.0,4.0,3.0,6.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,6.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,64.0,8.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2534461720.0,17006924.44,19707000000.0,125.18313888888889,3136.0,514.0,458752.0,4.310339896811244e+16
512.0,32000.0,3136.0,64.0,3.0,38.0,6.0,34.0,5.0,2.0,4.0,6.0,5.0,5.0,1.0,4.0,3.0,3.0,5.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,64.0,1.0,384.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,5.0,5.0,6.0,32.0,1.0,1.0,32.0,16.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,64.0,16.0,1.0,32.0,2.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,2.0,4.0,6.0,5.0,32.0,256.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,6.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,512.0,1.0,16.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,8.0,32.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,32.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1475465770.0,14843584.140000002,19707200000.0,125.66882291666667,3136.0,514.0,2752512.0,2.1901200302684892e+16
16000.0,256000.0,3136.0,64.0,3.0,6.0,38.0,20.0,5.0,3.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,2.0,2.0,5.0,3.0,1.0,5.0,6.0,5.0,2.0,4.0,5.0,256.0,16.0,1.0,6.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,4.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,6.0,1.0,4.0,5.0,4.0,32.0,1.0,128.0,2.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,6.0,6.0,2.0,6.0,64.0,64.0,1.0,64.0,1.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,1.0,6.0,4.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,4.0,5.0,6.0,128.0,2.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,6.0,5.0,2.0,4.0,6.0,2.0,6.0,4.0,4.0,6.0,5.0,4.0,512.0,8.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,2.0,6.0,4.0,1.0,2.0,4.0,4.0,6.0,3.0,4.0,4.0,6.0,3.0,2.0,64.0,8.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,6.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,3.0,4.0,1.0,16.0,4.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7186733086.0,12014427.54,19707000000.0,125.32308333333333,3136.0,514.0,458752.0,8.634448391106758e+16
4096.0,512000.0,3136.0,64.0,3.0,2.0,30.0,4.0,5.0,5.0,6.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,5.0,5.0,6.0,5.0,1.0,6.0,1.0,2.0,1.0,6.0,6.0,3.0,1.0,3.0,256.0,16.0,1.0,6.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,3.0,5.0,64.0,64.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,6.0,6.0,3.0,4.0,3.0,1.0,3.0,1.0,64.0,8.0,1.0,4.0,64.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,512.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,6.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,32.0,512.0,1.0,2048.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,5.0,4.0,64.0,4.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,512.0,4.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,197091052.0,12107583.04,19707200000.0,125.95753125,3136.0,514.0,2752512.0,2386296278530958.0
