l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
2048000.0,16000.0,3136.0,64.0,3.0,34.0,26.0,44.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,6.0,6.0,6.0,4.0,6.0,2.0,2.0,6.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,4.0,512.0,16.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,6.0,1.0,3.0,1.0,6.0,6.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,6.0,6.0,6.0,8.0,128.0,1.0,12.0,256.0,1.0,1.0,1.0,1.0,320.0,80.0,1.0,166507144.0,35843247.0,19706800000.0,124.31788888888889,3136.0,10.0,311296.0,5968156689656568.0
128000.0,128000.0,3136.0,64.0,3.0,22.0,22.0,14.0,3.0,4.0,3.0,6.0,4.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,1.0,6.0,5.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,128.0,2048.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,4.0,4.0,2.0,5.0,6.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,512.0,1.0,384.0,24.0,1.0,1.0,1.0,1.0,64.0,320.0,1.0,1292100487.0,41827270.0,19706800000.0,126.3531111111111,3136.0,10.0,966656.0,5.404503593688049e+16
1024000.0,32000.0,3136.0,64.0,3.0,34.0,4.0,48.0,6.0,5.0,4.0,3.0,5.0,3.0,4.0,6.0,4.0,2.0,5.0,6.0,1.0,5.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,3.0,5.0,32.0,1024.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,6.0,3.0,4.0,3.0,5.0,3.0,256.0,2048.0,1.0,3072.0,96.0,1.0,1.0,1.0,1.0,160.0,5.0,1.0,2786110726.0,32517185.3,19709600000.0,179.583,3136.0,10.0,27459584.0,9.059647874365954e+16
128.0,1024000.0,3136.0,64.0,3.0,46.0,34.0,28.0,5.0,4.0,2.0,5.0,4.0,6.0,1.0,6.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,6.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,1.0,512.0,2048.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,16.0,8.0,1.0,4.0,6.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,1.0,3.0,2.0,2.0,64.0,1024.0,1.0,3.0,512.0,1.0,1.0,1.0,1.0,20.0,40.0,1.0,394650845.0,35054283.0,19706900000.0,126.43433333333333,3136.0,10.0,1171456.0,1.3834202406819136e+16
8192.0,16000.0,3136.0,64.0,3.0,6.0,4.0,14.0,1.0,3.0,4.0,1.0,2.0,6.0,1.0,6.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,6.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,256.0,32.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,6.0,4.0,1.0,6.0,2.0,2.0,5.0,4.0,4.0,6.0,1.0,4.0,5.0,3.0,1.0,3.0,1.0,2.0,256.0,4096.0,1.0,24.0,1536.0,1.0,1.0,1.0,1.0,8.0,320.0,1.0,6115475399.0,35456944.0,19708400000.0,154.74155555555555,3136.0,10.0,16187392.0,2.1683606875572064e+17
256000.0,512000.0,3136.0,64.0,3.0,36.0,46.0,24.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,3.0,2.0,5.0,4.0,1.0,8.0,1.0,2048.0,512.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,6.0,5.0,4.0,2.0,4.0,3.0,3.0,5.0,1.0,1.0,5.0,6.0,4.0,3.0,4.0,2.0,6.0,5.0,2048.0,128.0,1.0,6.0,24.0,1.0,1.0,1.0,1.0,4.0,320.0,1.0,763922301.0,34807112.0,19706900000.0,126.86677777777778,3136.0,10.0,1424384.0,2.658992909020471e+16
128.0,256000.0,3136.0,64.0,3.0,14.0,32.0,10.0,1.0,5.0,3.0,3.0,2.0,6.0,6.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,1.0,512.0,4096.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,6.0,2.0,16.0,32.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,160.0,40.0,1.0,2334771922.0,38036861.8,19706900000.0,125.42622222222222,3136.0,10.0,1116160.0,8.880739693163437e+16
2048000.0,32000.0,3136.0,64.0,3.0,34.0,48.0,42.0,4.0,1.0,5.0,1.0,5.0,6.0,3.0,6.0,5.0,1.0,6.0,2.0,1.0,3.0,3.0,5.0,4.0,6.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,32.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,1.0,6.0,6.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,5.0,3.0,3.0,1.0,8.0,1024.0,1.0,192.0,384.0,1.0,1.0,1.0,1.0,5.0,16.0,1.0,24565387027.0,39934075.0,19706800000.0,125.28577777777778,3136.0,10.0,831488.0,9.80996007940245e+17
1024.0,2048000.0,3136.0,64.0,3.0,16.0,36.0,46.0,5.0,2.0,3.0,2.0,6.0,6.0,5.0,1.0,2.0,6.0,5.0,3.0,6.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,16.0,2048.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,8.0,1024.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,40.0,20.0,1.0,24557896682.0,73412785.0,19706800000.0,124.86533333333333,3136.0,10.0,663552.0,1.8028635891678794e+18
2048000.0,16000.0,3136.0,64.0,3.0,16.0,16.0,38.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,2.0,6.0,8.0,64.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,320.0,5.0,1.0,474488374.0,44928690.0,19706800000.0,123.95733333333332,3136.0,10.0,139264.0,2.131814106405006e+16
64000.0,1024000.0,3136.0,64.0,3.0,4.0,42.0,36.0,6.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,6.0,2.0,64.0,16.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,1.0,1.0,3.0,5.0,6.0,3.0,4.0,1.0,2.0,2048.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,10299381169.0,33554706.0,19707000000.0,127.801,3136.0,10.0,2140672.0,3.455927071077313e+17
64000.0,1024000.0,3136.0,64.0,3.0,26.0,46.0,34.0,5.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,4.0,6.0,4.0,4.0,5.0,2.0,5.0,6.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,16.0,2.0,1.0,2048.0,256.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,1.0,3.0,2.0,16.0,1024.0,1.0,48.0,64.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,12218996311.0,34355913.0,19706800000.0,125.462,3136.0,10.0,663552.0,4.197947742080369e+17
2048000.0,1024000.0,3136.0,64.0,3.0,36.0,34.0,16.0,6.0,6.0,6.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,6.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,5.0,4.0,1.0,6.0,5.0,32.0,256.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,5.0,4.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,4.0,1.0,2.0,4.0,1.0,6.0,3.0,4.0,5.0,1024.0,32.0,1.0,1536.0,1.0,1.0,1.0,1.0,1.0,8.0,16.0,1.0,285816132.0,35249108.0,19708100000.0,148.68266666666665,3136.0,10.0,12763136.0,1.0074763705010256e+16
1024000.0,1024000.0,3136.0,64.0,3.0,40.0,36.0,34.0,4.0,1.0,1.0,6.0,2.0,1.0,4.0,6.0,3.0,1.0,5.0,1.0,3.0,2.0,3.0,4.0,6.0,2.0,6.0,5.0,3.0,6.0,4.0,5.0,1024.0,16.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,3.0,6.0,4.0,2.0,5.0,1.0,6.0,3.0,2.0,6.0,3.0,2.0,6.0,5.0,3.0,3.0,6.0,3.0,64.0,1.0,1.0,1.0,768.0,1.0,1.0,1.0,1.0,8.0,32.0,1.0,356260181.0,33985664.9,19706800000.0,125.00555555555556,3136.0,10.0,606208.0,1.2107739128679346e+16
32000.0,32000000.0,3136.0,64.0,3.0,12.0,26.0,30.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,6.0,3.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,128.0,1024.0,1.0,1024.0,64.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,4.0,6.0,1.0,1.0,5.0,6.0,6.0,2.0,2.0,5.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,1.0,2.0,8.0,1.0,3.0,768.0,1.0,1.0,1.0,1.0,320.0,8.0,1.0,22699593331.0,43343116.4,19707000000.0,128.67811111111112,3136.0,10.0,2621440.0,9.838711159781967e+17
512.0,256000.0,3136.0,64.0,3.0,36.0,38.0,28.0,6.0,1.0,3.0,5.0,3.0,6.0,5.0,1.0,6.0,1.0,4.0,5.0,2.0,4.0,1.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,1.0,1.0,64.0,4.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,4.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,6.0,4.0,5.0,5.0,6.0,3.0,3.0,2.0,3.0,6.0,512.0,16.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10356531743.0,41459325.0,19706800000.0,125.18933333333332,3136.0,10.0,549888.0,4.293748154058535e+17
128.0,2048000.0,3136.0,64.0,3.0,36.0,16.0,36.0,2.0,1.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,4.0,6.0,6.0,3.0,6.0,2.0,4.0,2.0,6.0,2048.0,128.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,6.0,6.0,4.0,5.0,2.0,5.0,3.0,4.0,6.0,4.0,4.0,8.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,5102321607.0,43702845.0,19706800000.0,125.408,3136.0,10.0,698368.0,2.229859703308719e+17
64000.0,128000.0,3136.0,64.0,3.0,34.0,4.0,4.0,4.0,5.0,2.0,6.0,5.0,2.0,2.0,4.0,6.0,5.0,6.0,1.0,4.0,3.0,3.0,6.0,6.0,3.0,6.0,5.0,3.0,2.0,2.0,2.0,512.0,2048.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,4.0,2.0,5.0,2.0,6.0,5.0,3.0,6.0,6.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,32.0,8.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,292745584.0,37668554.0,19706800000.0,124.57477777777778,3136.0,10.0,541696.0,1.1027302839165536e+16
1024.0,128000.0,3136.0,64.0,3.0,6.0,36.0,6.0,5.0,1.0,6.0,2.0,3.0,6.0,5.0,2.0,4.0,4.0,6.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,16.0,32.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,5.0,3.0,3.0,1.0,4.0,5.0,6.0,4.0,1.0,1.0,2.0,2.0,5.0,6.0,4.0,32.0,8.0,1.0,48.0,192.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,12493455419.0,57720840.0,19706700000.0,123.81788888888889,3136.0,10.0,69760.0,7.21132741287232e+17
16000.0,16000000.0,3136.0,64.0,3.0,22.0,26.0,18.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,3.0,6.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,4.0,256.0,4.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,64.0,64.0,1.0,3.0,3.0,1.0,6.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,4096.0,128.0,1.0,48.0,192.0,1.0,1.0,1.0,1.0,2.0,160.0,1.0,5838909688.0,32845676.7,19707000000.0,130.2577777777778,3136.0,10.0,2945024.0,1.9178293989254586e+17
2048000.0,32000.0,3136.0,64.0,3.0,34.0,42.0,16.0,3.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,6.0,1.0,6.0,5.0,6.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,4.0,1.0,4096.0,1024.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,2.0,6.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,6.0,2.0,6.0,1.0,4.0,3.0,1.0,3.0,32.0,4096.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,9408883612.0,39715909.0,19706800000.0,125.28177777777778,3136.0,10.0,624128.0,3.736823653257833e+17
2048.0,128000.0,3136.0,64.0,3.0,32.0,18.0,6.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,5.0,4.0,1.0,2.0,6.0,6.0,5.0,1.0,4.0,6.0,2.0,5.0,6.0,2.0,6.0,4.0,2.0,2.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,3.0,6.0,3.0,4.0,6.0,6.0,1.0,4.0,1.0,4.0,16.0,16.0,1.0,3072.0,384.0,1.0,1.0,1.0,1.0,64.0,160.0,1.0,2720054873.0,53139610.0,19706900000.0,125.76566666666668,3136.0,10.0,1086464.0,1.4454265512981952e+17
256000.0,16000.0,3136.0,64.0,3.0,18.0,22.0,16.0,2.0,3.0,2.0,4.0,6.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,5.0,6.0,1.0,4.0,2.0,2.0,1.0,1.0,16.0,32.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,3.0,64.0,2.0,1.0,6.0,1536.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1055449272.0,52819898.0,19706800000.0,124.19433333333333,3136.0,10.0,212608.0,5.574872289121426e+16
128000.0,16000.0,3136.0,64.0,3.0,12.0,14.0,26.0,5.0,3.0,5.0,5.0,1.0,4.0,6.0,1.0,3.0,1.0,4.0,4.0,6.0,6.0,3.0,2.0,6.0,2.0,5.0,6.0,5.0,3.0,1.0,4.0,32.0,64.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,4.0,2.0,6.0,5.0,3.0,6.0,3.0,1.0,4.0,5.0,4.0,2.0,3.0,6.0,2.0,1.0,4.0,3.0,64.0,2048.0,1.0,32.0,192.0,1.0,1.0,1.0,1.0,16.0,40.0,1.0,10603588564.0,34427735.4,19706900000.0,128.25966666666667,3136.0,10.0,1915904.0,3.650575413718579e+17
32000.0,1024000.0,3136.0,64.0,3.0,22.0,26.0,38.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,5.0,1.0,6.0,4.0,6.0,16.0,16.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,5.0,6.0,4.0,3.0,4.0,2.0,6.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,5.0,3.0,1.0,4.0,8.0,2048.0,1.0,128.0,24.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,6724795831.0,39350450.0,19706800000.0,124.73322222222222,3136.0,10.0,546048.0,2.6462374210797395e+17
4096.0,1024000.0,3136.0,64.0,3.0,8.0,16.0,24.0,6.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,5.0,6.0,6.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0,6.0,3.0,64.0,4096.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,1.0,3.0,2.0,6.0,4.0,6.0,1.0,1.0,4.0,16.0,512.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,160.0,8.0,1.0,4928675170.0,37482390.0,19706900000.0,127.31144444444443,3136.0,10.0,1446912.0,1.847385249052563e+17
128.0,64000.0,3136.0,64.0,3.0,6.0,8.0,32.0,1.0,6.0,6.0,6.0,2.0,3.0,6.0,1.0,3.0,2.0,2.0,4.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,4096.0,128.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,6.0,6.0,2.0,2.0,4.0,64.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,16.0,160.0,1.0,1404374360.0,57868010.0,19707000000.0,126.96966666666667,3136.0,10.0,2114560.0,8.12683495082236e+16
2048000.0,512000.0,3136.0,64.0,3.0,20.0,44.0,16.0,4.0,4.0,6.0,4.0,1.0,6.0,6.0,3.0,3.0,4.0,2.0,5.0,6.0,1.0,3.0,6.0,5.0,2.0,4.0,4.0,5.0,3.0,4.0,6.0,64.0,4.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,6.0,6.0,1.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,6.0,1.0,2.0,1.0,16.0,2048.0,1.0,48.0,768.0,1.0,1.0,1.0,1.0,5.0,80.0,1.0,1534102430.0,37240150.0,19707100000.0,130.68333333333334,3136.0,10.0,3596288.0,5.71302046085645e+16
128000.0,512000.0,3136.0,64.0,3.0,26.0,2.0,34.0,4.0,6.0,5.0,2.0,2.0,5.0,5.0,2.0,6.0,5.0,5.0,2.0,1.0,1.0,6.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,64.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,6.0,4.0,4.0,6.0,5.0,1.0,1.0,16.0,512.0,1.0,3072.0,768.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,12247802613.0,33881744.0,19707100000.0,129.99866666666668,3136.0,10.0,3260416.0,4.1497691269619706e+17
256000.0,64000.0,3136.0,64.0,3.0,48.0,32.0,28.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,4.0,128.0,4096.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,6.0,3.0,3.0,6.0,6.0,1024.0,128.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,80.0,64.0,1.0,10872246951.0,39316783.0,19706800000.0,125.312,3136.0,10.0,521856.0,4.2746177409487866e+17
256.0,32000.0,3136.0,64.0,3.0,2.0,14.0,32.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,6.0,4.0,3.0,4.0,5.0,1.0,3.0,1.0,6.0,6.0,2.0,3.0,3.0,2.0,6.0,6.0,6.0,128.0,64.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,64.0,128.0,1.0,6.0,6.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,3.0,2.0,4096.0,2.0,1.0,3072.0,6.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,8085631523.0,32925639.0,19709600000.0,175.86511111111113,3136.0,10.0,27172864.0,2.662245846133182e+17
2048000.0,2048000.0,3136.0,64.0,3.0,42.0,32.0,12.0,4.0,3.0,1.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,6.0,64.0,32.0,1.0,2048.0,2048.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,3.0,4.0,4.0,2.0,6.0,1.0,3.0,4.0,1.0,2.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,4.0,1024.0,16.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1575008234.0,38017456.2,19707000000.0,127.37055555555557,3136.0,10.0,2138112.0,5.987780655073435e+16
256.0,16000.0,3136.0,64.0,3.0,16.0,32.0,44.0,4.0,5.0,3.0,6.0,5.0,6.0,3.0,4.0,4.0,1.0,2.0,3.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,4.0,4.0,1.0,3.0,6.0,2048.0,16.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,6.0,1.0,2.0,5.0,6.0,4.0,5.0,5.0,16.0,4.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0,371516683.0,38474688.0,19706800000.0,124.36455555555557,3136.0,10.0,397312.0,1.4293988465219904e+16
16000.0,128000.0,3136.0,64.0,3.0,8.0,6.0,10.0,2.0,5.0,2.0,1.0,4.0,2.0,6.0,4.0,1.0,6.0,2.0,1.0,6.0,1.0,6.0,4.0,3.0,6.0,3.0,4.0,1.0,5.0,6.0,6.0,512.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,2.0,5.0,6.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2048.0,1.0,48.0,24.0,1.0,1.0,1.0,1.0,32.0,10.0,1.0,12260514361.0,34406722.0,19706800000.0,124.42444444444443,3136.0,10.0,330752.0,4.2184410919593466e+17
8192.0,128000.0,3136.0,64.0,3.0,4.0,32.0,6.0,1.0,6.0,3.0,5.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,6.0,6.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,1.0,6.0,3.0,2048.0,128.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,6.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,2.0,3.0,1.0,5.0,4.0,5.0,3.0,4.0,2048.0,8.0,1.0,1536.0,192.0,1.0,1.0,1.0,1.0,64.0,20.0,1.0,1040224585.0,32512672.8,19707600000.0,144.35844444444444,3136.0,10.0,8585216.0,3.3820481570620788e+16
64000.0,32000000.0,3136.0,64.0,3.0,44.0,36.0,22.0,3.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,6.0,5.0,2.0,3.0,5.0,6.0,6.0,2.0,4.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,4.0,2.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,5.0,3.0,4.0,6.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,12.0,256.0,1.0,1.0,1.0,1.0,80.0,8.0,1.0,6458507273.0,124104470.0,19706700000.0,123.79055555555556,3136.0,10.0,41632.0,8.015296221068104e+17
256.0,4096000.0,3136.0,64.0,3.0,38.0,30.0,24.0,2.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,6.0,3.0,3.0,4.0,6.0,3.0,4.0,2.0,2.0,6.0,4.0,2.0,3.0,5.0,2.0,6.0,1024.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,32.0,128.0,1.0,6.0,6.0,6.0,4.0,5.0,2.0,5.0,6.0,5.0,5.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,128.0,1.0,1.0,1536.0,192.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,655641072.0,33187408.0,19706800000.0,124.91677777777778,3136.0,10.0,426496.0,2.1759027758021376e+16
